PH,AMMONIA,TEMP,DO,TURBIDITY
8.4523,0.01525,18.8014,8.8599,17.1456
6.2932,0.04141,19.8576,9.8759,24.8087
7.6933,0.03396,30.6708,17.9939,38.2245
7.9881,0.01836,18.9246,14.7101,31.7276
7.0247,0.03693,30.9044,17.6195,18.1967
6.1831,0.04281,29.7342,19.6806,32.3676
7.6523,0.01669,26.9759,8.4254,37.7232
6.0754,0.01686,20.8986,13.6025,17.5137
6.7615,0.04074,29.9809,10.9346,21.1266
6.5634,0.0152,18.0799,17.7075,23.1719
5.6334,0.02377,28.5449,5.0423,23.0541
5.7283,0.02599,30.1104,5.539,24.9339
5.8703,0.04231,28.9494,13.4808,33.7709
8.4011,0.04293,23.6641,6.8549,25.1111
6.6388,0.024,30.7354,19.6472,35.9131
6.9609,0.03275,24.9574,12.9958,17.8755
5.8431,0.01866,28.5733,13.5751,29.1699
8.677,0.02365,24.8441,14.7318,27.9483
5.6481,0.03527,30.9219,11.8597,19.9516
7.6363,0.03505,30.4263,18.5032,15.442
8.9186,0.04194,21.6457,7.3711,15.6147
5.8372,0.02705,28.7873,13.7358,30.8128
8.9003,0.03572,23.3052,11.5644,28.8089
7.4697,0.02742,28.2093,19.6081,23.1986
8.6446,0.02376,28.371,8.9534,39.6609
7.2631,0.0164,22.6652,9.0929,28.4058
7.4876,0.02777,23.0744,16.4896,38.373
6.6193,0.02639,24.7806,6.9979,34.4727
6.9182,0.02076,20.5475,8.504,23.0704
8.8376,0.0395,29.2876,16.0003,36.3738
7.1926,0.02993,29.2011,9.8022,38.5222
8.471,0.04436,26.8951,13.9988,17.6411
7.6886,0.02989,22.9274,7.8816,26.2535
6.4361,0.04459,23.2426,17.5265,24.987
8.2284,0.03739,23.0831,12.6579,16.363
8.3177,0.0171,30.9569,8.338,25.9335
5.5534,0.03909,21.9939,19.4099,31.6136
7.8351,0.01588,29.596,7.0062,15.3746
6.1322,0.04488,19.3281,5.034,34.056
6.4503,0.01932,22.1255,16.7855,15.7963
7.9307,0.02832,27.6881,5.2044,18.2649
5.8986,0.02101,24.3747,15.4135,39.14
5.6269,0.02372,28.9856,14.5554,23.9233
5.6396,0.02477,23.9699,16.9299,20.8072
6.4686,0.01967,27.0436,10.5522,15.6046
6.445,0.01575,20.1981,5.0997,37.0569
6.1601,0.02863,30.0565,8.8759,24.6595
8.2635,0.0379,22.9935,11.5867,35.5987
7.5804,0.02885,29.7593,7.9592,33.7235
6.6679,0.03727,18.0733,12.4516,23.4352
7.8288,0.02193,28.8557,6.2959,15.998
8.5033,0.03899,25.041,16.1364,37.7728
8.2784,0.03395,28.5966,5.5026,16.5562
6.5228,0.03968,27.7705,5.0354,38.9254
7.7588,0.04017,22.4956,10.9031,21.6986
6.4736,0.01565,30.6589,10.3694,28.3415
7.6154,0.02494,23.7461,17.9512,23.9025
6.3567,0.02735,26.8941,15.0281,21.6266
8.0974,0.01754,26.2041,17.8718,38.7965
8.546,0.0245,23.2726,6.0198,24.8549
6.67,0.02307,22.6118,18.0264,31.3681
6.3179,0.0346,20.1458,14.3105,33.5465
5.5767,0.03062,25.0919,17.6338,35.3128
5.8192,0.03621,28.4445,17.715,36.4282
5.5863,0.03476,25.4659,18.7425,16.6369
7.8334,0.04437,28.6171,12.5195,23.8546
5.9482,0.03069,19.7306,16.6273,15.6043
8.2816,0.03403,19.5951,7.7663,15.628
8.3743,0.0175,18.7233,12.7011,24.7668
5.9758,0.02189,25.9445,18.7771,39.9472
5.9188,0.02023,29.6493,9.7987,15.4579
8.9124,0.0332,28.2197,5.3585,35.7226
8.5814,0.02765,29.8678,12.4638,35.814
6.4162,0.03241,30.9581,9.4506,35.4002
5.9733,0.0222,22.0851,6.1319,25.0009
8.3371,0.02291,24.6527,9.1372,21.9665
7.1213,0.01706,28.9922,10.3749,35.4405
7.6153,0.03424,26.9059,11.8144,38.2985
7.8138,0.04084,20.0579,18.4603,18.3233
6.02,0.03314,26.1273,7.9802,16.8721
8.5507,0.02499,26.5242,13.5349,17.8234
6.7897,0.03249,18.2942,10.7339,16.5461
5.7417,0.04223,30.6999,11.2601,39.373
8.9156,0.02836,21.5482,7.1969,15.3193
6.22,0.01934,27.7986,11.6098,15.9864
8.0041,0.03668,24.0481,13.1117,29.3
5.9363,0.04208,23.1344,8.6393,34.179
7.5029,0.03807,19.3576,16.2726,30.7386
7.9382,0.03306,22.3073,15.7773,39.1621
8.318,0.02384,30.3014,11.9093,26.1459
7.283,0.02535,22.663,18.9469,16.4521
7.7991,0.0294,24.291,17.0824,22.1386
5.8581,0.03611,26.5351,14.049,26.5696
7.0792,0.03169,26.5508,12.6897,28.4077
6.6225,0.03143,30.1967,8.9188,20.6031
7.3043,0.02859,24.1788,15.1922,25.8484
7.2629,0.02171,21.9949,8.289,32.0123
6.7086,0.01561,19.6711,15.686,30.8364
7.8639,0.019,26.0577,9.416,15.7853
7.7213,0.03841,24.0384,18.7553,25.8583
7.2139,0.03134,26.3667,8.5601,20.015
6.8755,0.03388,20.575,7.0852,34.3866
5.8643,0.0194,18.6515,6.9369,24.0086
7.9445,0.04111,24.9479,11.3724,26.4883
6.0288,0.04151,21.5635,10.0639,37.8296
8.6563,0.01604,19.3542,6.7381,31.2371
8.7225,0.01538,19.7325,11.2564,30.7216
8.0848,0.0321,21.0253,6.919,38.0178
5.9228,0.03506,29.5119,11.149,22.4398
7.1548,0.0165,19.9498,9.5892,23.0281
6.9336,0.0285,25.122,10.354,34.2628
8.3726,0.04464,29.4303,11.0167,36.6292
5.8805,0.01618,27.2108,13.4858,36.1429
6.6136,0.02606,28.943,19.318,19.5849
6.6078,0.03918,24.2506,9.2041,21.3976
8.2631,0.04425,28.7336,8.5985,27.8908
7.1568,0.02852,18.2577,8.8264,25.2791
8.1903,0.02619,29.9072,18.5503,27.9836
6.3117,0.0308,26.9791,15.84,33.392
6.5654,0.02249,25.4039,6.014,16.1266
7.2779,0.01548,18.3747,10.7106,39.4358
8.4134,0.03597,23.6096,19.15,31.1749
6.2846,0.03732,25.4999,11.8166,36.2057
8.9531,0.02733,23.5631,6.5249,30.0845
7.2315,0.02934,22.182,6.3508,34.0941
7.2538,0.0288,29.5263,9.5356,33.4048
5.581,0.03508,22.1277,9.6107,16.0995
6.293,0.01816,21.7473,16.7625,27.3803
6.418,0.03087,30.8518,6.4227,34.288
7.2112,0.03203,29.6568,9.0045,34.4571
8.8861,0.04385,21.2668,15.7229,28.6968
7.0598,0.03356,27.5657,12.2321,19.5894
8.7823,0.03236,18.6002,12.4853,22.1484
5.5701,0.0417,20.4162,14.9418,19.242
7.1374,0.03552,20.1107,9.9623,37.79
6.467,0.0338,30.4378,12.6649,23.6446
8.4633,0.0183,27.6136,7.9332,38.117
8.9009,0.03986,28.0049,15.546,15.373
7.7416,0.04014,20.283,9.2416,24.6421
5.8435,0.02136,20.5171,18.1225,20.084
6.7223,0.03256,18.3978,12.7275,17.8402
6.1437,0.03232,25.9747,8.6557,21.8345
8.1573,0.03358,28.4004,14.5818,15.4197
8.2561,0.03962,22.1452,12.1837,25.5916
8.0167,0.03336,23.5302,10.3775,37.5286
6.7104,0.03913,30.9446,10.6599,38.3289
6.9266,0.02479,24.7766,8.1922,35.4604
7.1931,0.01596,29.4458,16.335,22.0056
7.5122,0.04499,23.6486,14.3251,31.712
5.9805,0.04174,23.5457,16.8532,15.8231
7.4339,0.04101,24.8746,16.8008,30.0063
7.2849,0.02082,19.844,10.2718,36.7635
8.14,0.01847,24.8064,7.7828,20.1459
6.1504,0.03571,19.4792,9.7948,39.9124
6.0654,0.01895,21.24,13.7492,27.5596
8.7763,0.03223,27.5088,19.7169,39.4304
8.3538,0.03286,21.3469,7.5022,21.2998
6.8003,0.02157,21.6837,10.0546,37.7239
8.427,0.03269,24.97,10.8228,18.7435
8.8125,0.01893,27.8718,9.0738,25.5262
8.713,0.04134,22.0459,13.5947,38.5724
7.4265,0.02542,29.8177,13.6777,33.6574
8.3368,0.03349,23.7191,18.1859,17.5454
7.7051,0.02801,20.7028,15.5907,37.4416
6.5653,0.01677,28.5803,13.899,38.2873
5.7251,0.01857,30.2557,5.8888,36.323
5.922,0.04063,21.438,17.0893,35.5898
6.8712,0.02754,25.9103,17.6088,27.0752
8.7831,0.01668,30.2679,11.9972,37.7997
8.1795,0.04267,27.0084,8.3474,38.1513
6.3203,0.02566,20.9265,17.5077,38.2652
5.8143,0.03116,27.0271,7.2883,19.9778
7.6356,0.03038,21.3208,7.8158,29.7186
8.973,0.02198,22.6655,19.1254,19.6703
7.5921,0.03864,30.7803,18.6189,21.927
6.3552,0.02455,20.2462,14.5998,35.7118
5.7857,0.02771,25.2945,13.0516,33.6385
7.0901,0.01931,20.2263,15.0807,39.329
8.4745,0.03548,25.7036,12.3135,26.9362
8.6895,0.02138,30.6083,5.7303,39.827
7.9374,0.04441,28.0047,5.112,39.9992
8.9745,0.03487,20.1524,13.9399,29.3964
8.9294,0.02492,21.7112,11.4858,31.1229
5.6061,0.01635,21.3669,7.2412,34.2534
8.1102,0.04095,19.5886,10.8334,34.3474
7.7089,0.03221,19.4661,7.8751,32.4148
8.0316,0.03149,27.6747,10.549,22.2454
5.6119,0.03633,27.1909,19.2514,15.4954
7.2378,0.02553,20.4658,17.8227,20.662
6.0435,0.02342,29.4437,19.9967,32.5613
7.724,0.02769,30.1012,9.9437,34.0664
6.8247,0.03119,24.8229,8.7186,34.361
7.202,0.02386,26.9156,13.9514,27.37
6.9828,0.0343,22.897,7.912,34.7209
5.7963,0.03008,30.6079,7.9319,26.4698
7.2071,0.01525,25.0461,19.9152,16.2702
5.8731,0.02081,20.1773,11.1571,39.9079
8.006,0.03557,20.7602,7.236,23.0275
8.2035,0.03103,28.3391,8.0917,24.0806
8.3702,0.01702,19.5317,14.9343,36.285
7.6698,0.02067,23.1877,15.039,18.7123
5.6437,0.04248,19.4847,11.323,31.5468
7.1232,0.03011,25.5192,12.0666,37.847
7.204,0.04434,21.6229,16.0892,36.6897
5.7323,0.03884,20.5468,16.8596,32.0355
6.0733,0.03932,28.906,15.9161,33.3881
8.7537,0.0256,25.3409,10.3752,17.8681
7.3978,0.01634,20.1035,6.2678,17.5629
6.2029,0.02431,25.0668,19.7487,24.1137
6.8378,0.03711,25.7132,7.281,38.4714
6.0012,0.01985,24.0974,5.2493,39.3271
6.1582,0.03449,20.9909,19.1978,34.9382
6.6618,0.03395,21.2202,13.996,38.6779
8.6969,0.04472,19.4054,19.8295,15.5012
5.7865,0.04428,19.5205,10.8141,19.9323
8.8901,0.04021,24.2031,15.7597,18.4693
8.3234,0.02616,21.9852,11.558,22.6175
8.1421,0.01632,21.8872,11.4694,37.095
8.7413,0.01786,29.527,12.3007,29.494
8.4207,0.03616,23.6718,19.8041,35.2342
8.671,0.03663,19.599,11.6327,22.2017
5.9399,0.03371,23.4437,15.1166,39.5455
7.4581,0.01977,29.1108,19.2178,28.6352
6.3232,0.04017,18.4206,15.0535,27.7623
6.95,0.02908,19.9848,5.6047,29.9472
7.023,0.03294,19.4482,17.976,22.3269
6.4931,0.01984,26.4856,14.37,34.5275
8.5285,0.03362,28.3056,15.4019,31.4046
6.1074,0.04231,21.1859,16.8617,27.256
8.4275,0.02699,21.7713,8.637,36.3299
5.7498,0.03116,25.5717,12.4386,36.2348
8.0773,0.03483,20.7866,8.6856,19.5736
8.4494,0.02556,30.2954,6.5292,20.1202
8.8516,0.03599,20.3028,10.0764,24.355
8.6731,0.04223,28.8164,18.2281,28.4882
6.4373,0.04057,26.6753,6.5321,24.0362
6.1789,0.03531,29.4323,5.6432,27.198
5.5368,0.01989,27.2278,10.4214,37.8025
8.4862,0.02031,27.5922,8.7195,37.7827
6.9188,0.01982,18.7393,17.4829,27.0817
8.1185,0.03235,19.4853,13.6424,23.2784
8.0081,0.02706,20.369,11.2643,22.8437
6.1943,0.0152,27.973,5.8095,18.6344
6.1201,0.01631,18.7129,18.6942,19.1647
7.9582,0.03042,18.8295,13.4777,39.2193
8.445,0.02958,27.2056,7.8759,26.8035
5.6592,0.0218,20.0306,17.8788,29.5228
8.9791,0.02188,27.9592,11.2189,39.1212
7.0765,0.04176,18.479,13.8324,21.4589
8.2957,0.04487,28.8786,8.0803,33.4458
7.7357,0.03108,20.7675,13.5214,23.3316
7.2989,0.02987,24.3425,18.2325,25.8669
6.1221,0.03481,19.8996,8.0965,15.7277
7.9669,0.0314,22.5217,5.7834,19.3404
5.8071,0.02785,29.4699,8.0267,30.3641
7.0149,0.03719,23.1124,16.8387,37.1947
6.3873,0.0232,21.4603,10.1737,15.3874
7.6324,0.02128,30.8958,13.3247,21.3369
8.6238,0.04398,20.5285,19.5848,37.4144
5.8422,0.01748,30.1962,8.7895,21.0881
5.765,0.03143,28.4505,6.1093,23.7014
5.9364,0.04038,26.8859,13.8811,31.2697
7.3615,0.04426,18.7594,14.9017,21.0384
5.5374,0.02884,26.3116,6.1977,28.1689
6.9536,0.03155,19.3015,6.3191,32.9636
8.9859,0.04251,21.5785,6.0065,31.3484
6.2675,0.03425,19.436,18.4464,25.1859
6.8528,0.03717,29.3723,14.2721,23.7936
6.1887,0.03571,22.2311,8.5406,15.9459
7.5348,0.03965,30.0083,17.5559,22.0898
7.1909,0.01862,18.0341,18.599,17.0525
8.9997,0.02392,30.4815,18.0359,16.335
7.0958,0.04292,30.7684,14.4718,33.9188
7.2701,0.02919,28.9258,18.616,27.943
8.4459,0.0418,24.4127,11.0483,28.2955
6.5182,0.02672,21.9472,11.8702,32.8446
5.6722,0.02995,25.9503,13.7503,29.2069
8.0567,0.04441,26.0811,14.3101,23.6462
5.7485,0.02538,29.5483,18.9476,19.9171
6.9288,0.03692,18.2366,11.5929,28.1486
6.2658,0.03979,22.5504,9.6716,16.96
8.3074,0.03226,30.2077,5.3238,28.3459
8.039,0.02613,28.2926,6.6913,39.3655
6.6342,0.01658,29.3101,8.8427,32.5187
7.6077,0.03437,29.5101,7.871,26.1352
5.8756,0.0444,24.9941,7.1143,34.631
8.8917,0.02485,27.913,11.0827,30.8163
7.8314,0.03035,23.1459,5.2037,27.6612
7.4548,0.03754,22.6091,19.4695,27.3772
8.5091,0.03931,30.2951,5.402,22.091
8.3385,0.01904,20.1676,14.9279,26.0375
7.5217,0.02587,19.2662,9.1267,38.4922
6.9788,0.03757,18.9711,16.7056,36.0675
8.9919,0.04394,19.9235,19.9653,15.0343
8.0456,0.03146,24.4715,8.5128,20.2716
6.4639,0.01538,24.0958,15.5901,31.2116
8.091,0.04204,24.8765,18.9035,27.9118
6.6777,0.04014,20.6683,18.2363,32.634
7.6618,0.02622,23.8057,9.0047,25.5737
8.357,0.03297,27.7524,19.8125,22.7425
7.9043,0.03848,28.8406,15.907,23.1087
8.8023,0.02901,24.3881,16.7011,30.2765
6.7204,0.02873,28.0478,19.5265,16.5429
6.1009,0.02835,28.9209,7.0882,25.5019
8.9495,0.02094,20.5398,11.5218,33.3514
6.8004,0.03377,25.5693,11.3645,21.9093
8.2282,0.03183,30.1261,6.0981,25.9187
8.0503,0.03188,24.1898,10.3061,20.6526
5.6628,0.01788,29.5244,7.9688,24.4302
8.0227,0.02256,23.94,17.7612,22.287
7.0334,0.04074,23.1205,9.3033,39.8839
7.6624,0.02566,30.424,19.9533,32.9783
8.2907,0.03785,19.2924,13.2416,17.5384
8.8035,0.02934,28.2708,11.7512,17.6989
6.6644,0.02144,24.1799,16.6635,36.1087
8.1268,0.03914,23.0574,6.3514,20.0231
8.4988,0.0282,23.1254,12.9165,39.0271
6.0607,0.02086,25.8976,16.9843,32.6132
6.4444,0.04153,27.2216,13.2903,38.7371
6.7842,0.02592,20.3169,8.9946,23.07
7.0524,0.03533,22.6025,5.7286,30.6906
7.2528,0.02215,19.991,14.7972,27.3147
8.5381,0.02162,30.8346,13.983,35.2489
7.1934,0.03568,27.0354,16.0814,35.8554
8.1913,0.01915,30.7452,17.7015,25.6824
6.4167,0.03734,30.701,16.9777,19.2702
7.563,0.03486,22.4883,17.5828,32.3313
6.7085,0.02999,19.5729,6.9326,27.0588
7.6642,0.04052,23.9811,18.5726,35.0245
6.6593,0.02549,18.972,17.003,18.9168
5.5004,0.0296,21.6118,5.2873,15.1909
6.1525,0.0191,25.3793,17.5447,27.4809
6.6055,0.02877,23.2746,18.9183,33.6843
6.7315,0.03289,21.0308,5.2789,31.1687
5.9199,0.04195,20.926,18.88,28.9612
6.203,0.02297,21.6696,7.3339,32.1889
8.0685,0.03618,27.5341,16.1302,22.5334
8.7081,0.04178,23.5642,8.0791,25.7901
6.3999,0.0272,28.6369,7.7725,21.6321
7.4809,0.03841,23.2456,18.7204,17.197
7.4228,0.01767,20.6825,8.2502,19.4254
8.3373,0.02427,21.91,6.6688,21.2385
8.506,0.03472,28.6758,17.4797,26.4192
6.4869,0.03791,26.8454,19.1782,36.8375
7.1496,0.04476,25.219,13.6642,19.8302
6.1517,0.01916,25.5117,13.1668,26.687
7.5473,0.03699,23.3433,12.0267,20.3648
6.2845,0.03085,20.1705,15.4057,35.8212
5.6593,0.04479,27.9332,14.0606,29.875
7.7873,0.03355,22.0789,13.0901,35.6903
6.7343,0.02952,21.3319,14.5296,32.9437
6.7688,0.02632,29.0655,18.6753,28.4234
6.8199,0.02165,24.0831,10.895,37.9989
8.9152,0.0309,29.3786,8.6264,20.4501
8.6507,0.02007,25.4289,18.6035,30.8341
8.265,0.03249,22.5999,19.4645,15.9073
6.057,0.02449,22.6511,14.8646,35.6319
5.7446,0.02915,25.1828,14.5258,22.8664
7.6532,0.04109,28.9743,17.6919,31.5121
8.3644,0.04067,25.1682,8.6903,24.9474
6.2284,0.0266,22.9835,14.2275,36.8726
5.7811,0.03161,25.4818,16.3066,19.6283
7.4025,0.04066,26.1854,14.0894,35.0799
5.5021,0.03288,21.6132,18.2283,16.6496
7.8653,0.04132,25.8978,9.0057,31.1886
7.9957,0.0408,19.2917,9.9365,27.2746
5.885,0.0257,26.3761,17.6772,37.8369
8.2583,0.01929,30.8004,10.6272,39.9396
7.6051,0.01876,29.6171,9.0142,20.3084
6.6756,0.02869,30.8845,18.8578,20.5875
6.3151,0.0259,24.5213,17.0012,30.4763
5.7801,0.02172,18.743,16.1039,25.5884
8.467,0.02016,28.3514,18.0261,15.3245
5.7867,0.03323,24.6765,16.29,15.7572
5.5831,0.02012,22.0867,14.438,16.9916
5.6651,0.03907,27.4908,12.8474,17.2739
6.5122,0.04189,21.2404,10.9379,19.9105
7.3633,0.03947,19.8578,12.1539,34.2894
6.915,0.03514,28.2644,16.9451,20.5852
8.7321,0.03117,27.4095,16.3268,32.0838
5.7934,0.01518,27.1269,19.4851,19.5107
6.043,0.03968,26.2327,12.8486,21.5951
7.3741,0.01553,21.9491,17.1263,28.0848
5.9038,0.03643,25.8668,12.0293,30.8495
7.11,0.03904,29.7724,6.1152,16.7194
6.9606,0.03167,23.2037,12.2349,38.9324
6.6755,0.01612,27.6598,9.593,26.7753
7.5165,0.02927,21.837,12.8691,22.6166
6.837,0.03919,19.2413,5.6301,24.9865
8.6972,0.02582,18.2627,19.7355,19.5633
7.001,0.0404,28.2902,10.1675,39.73
5.8114,0.03203,25.2364,13.7002,20.4289
6.2484,0.03578,22.9893,10.4839,32.5687
5.5584,0.03477,21.525,16.1952,27.2187
5.6449,0.03373,18.0976,12.7446,34.64
7.8017,0.03917,18.6287,17.7701,36.4746
5.568,0.02615,28.522,14.9477,18.1892
7.8543,0.03788,29.7831,13.5377,24.247
8.3905,0.04276,19.0911,12.7562,32.8608
6.6763,0.04266,29.268,15.9639,38.3614
8.1647,0.02262,26.1149,15.7517,16.0705
8.1192,0.03493,27.8261,5.4655,19.4196
5.7234,0.03748,28.1519,19.0835,18.7289
6.3323,0.03484,27.6959,14.7957,31.615
8.7645,0.01659,28.7571,7.6282,18.4642
7.4636,0.04299,30.9837,8.8369,38.4278
8.1496,0.03682,25.1157,10.7635,37.113
6.5288,0.02601,18.2971,7.8692,35.9813
6.2264,0.04324,18.1216,16.233,21.2953
6.6866,0.01746,24.7674,6.5299,36.4953
6.0943,0.04338,27.321,6.0383,38.7285
7.9748,0.0288,27.2927,11.8044,18.3123
7.573,0.01948,28.0892,7.9163,15.8097
8.7329,0.01875,25.0302,17.1298,26.6094
8.7488,0.03011,29.2224,16.8052,15.2524
6.1938,0.01837,26.0165,8.9606,16.8947
5.6522,0.02302,19.4332,11.3486,33.4815
5.7009,0.01505,19.3894,14.0941,34.2374
5.7876,0.02568,19.3173,6.8971,29.7505
8.8591,0.03526,28.8552,12.6919,37.4484
7.7518,0.03799,22.0972,17.0265,21.3514
8.6723,0.04168,28.2256,18.3921,38.7256
5.5844,0.02181,22.8548,15.9716,35.7283
6.2493,0.01986,24.0396,16.4319,29.5427
8.939,0.02544,24.0468,10.4334,36.3014
5.5542,0.02203,21.6847,17.7933,26.2969
6.0545,0.03545,25.4521,19.05,29.5763
8.327,0.03471,18.9384,6.0792,25.7556
6.9443,0.01705,21.3389,16.4334,17.4341
6.4286,0.03272,30.3626,10.2142,21.2308
7.2998,0.04327,26.3778,15.4896,16.0856
6.0115,0.02712,18.3755,7.3724,20.0776
7.7272,0.02196,29.5807,7.7427,25.2976
8.351,0.02077,20.8013,15.3648,34.6674
7.3221,0.0336,29.5424,5.6013,17.7896
7.444,0.03074,19.212,15.2577,36.9794
7.8542,0.03175,25.9871,6.2834,23.8169
7.4414,0.02778,23.2106,18.4292,35.0281
8.0013,0.02681,28.0112,15.1981,27.7918
6.7037,0.01871,20.0224,9.3985,33.5048
7.877,0.02167,20.0497,18.9272,21.516
8.655,0.01638,22.8839,6.923,18.1369
7.6427,0.02711,19.2584,5.8716,36.3419
5.746,0.03722,25.5044,6.0368,27.5736
8.5488,0.01752,29.2799,14.9476,27.4292
7.8115,0.04245,21.0599,10.9864,26.955
8.2807,0.01803,22.4789,5.4307,20.6752
6.1164,0.03413,23.3978,14.8566,38.392
5.8159,0.03999,21.4464,17.7963,34.0491
6.8087,0.03026,21.2762,11.9154,24.0851
6.647,0.02924,19.7136,14.7069,33.9302
8.9067,0.03759,25.4831,18.1592,36.3329
7.2655,0.02401,26.3775,19.0352,29.4287
8.0412,0.04162,29.0971,7.5814,18.3505
7.8649,0.0364,24.6779,14.9858,22.3844
6.4046,0.0302,25.9852,13.188,27.3069
6.9423,0.01806,29.7134,8.177,26.1778
5.5339,0.0254,22.7735,18.8787,39.8896
5.8238,0.04119,26.5686,17.7076,37.8653
6.8317,0.0338,25.3774,14.7262,15.6339
7.8577,0.0354,18.5503,16.2717,21.1011
7.2038,0.02595,27.8943,10.016,30.5462
6.4147,0.02763,25.5031,7.6614,23.1259
5.6856,0.04185,29.5636,7.1831,36.6524
7.5447,0.04442,28.6229,19.3964,30.7774
8.1157,0.03406,29.4929,8.8285,21.2127
8.1267,0.01647,20.5517,7.4527,35.4704
8.0108,0.01782,24.4802,16.054,16.2711
5.6935,0.0357,29.6498,11.0793,39.2067
8.0104,0.01666,29.8467,13.8511,36.9944
7.3008,0.03446,19.5901,17.5019,34.4582
8.5249,0.03409,20.75,11.7625,37.1868
6.0646,0.03247,27.0074,17.3332,23.3485
6.5131,0.02539,29.7887,8.1376,38.2047
6.8764,0.03307,27.5119,11.4063,28.5202
5.5246,0.04071,28.3181,17.7295,19.9706
6.2125,0.03853,21.4484,18.1881,19.6792
8.0036,0.03333,22.5077,15.4618,21.264
7.6473,0.02029,22.9771,10.6434,15.0094
8.082,0.02741,26.0023,18.0939,32.239
5.7713,0.03193,26.9897,9.3836,26.1568
5.5505,0.0343,19.7062,9.8918,34.0
8.7287,0.03427,27.9312,9.0817,31.511
6.4746,0.03245,22.6302,7.2055,37.0698
6.1559,0.02522,23.3871,13.9451,29.9199
8.6189,0.02863,18.51,11.0383,37.1523
7.0302,0.02003,25.9734,10.9364,24.7124
6.027,0.04114,19.6006,7.5609,29.9854
6.5352,0.01848,28.2245,6.9238,38.5951
7.3111,0.02639,27.6499,6.0774,22.4365
5.5614,0.0358,19.8426,10.1125,26.417
6.8438,0.02695,29.2527,12.9755,31.8631
8.021,0.03673,25.4194,10.4748,17.2614
8.5788,0.01864,23.2479,7.6915,17.127
6.8008,0.03614,20.0973,8.3321,18.2511
6.9899,0.04498,25.5696,19.4507,39.0763
8.6639,0.02051,25.3699,19.2726,32.3217
7.9832,0.01874,29.8842,10.6521,26.9851
5.6861,0.0168,30.0044,18.2134,25.214
7.2326,0.02465,20.1675,7.4694,27.8927
8.2659,0.01606,18.4078,11.1314,31.2788
7.5177,0.02482,24.7169,16.4373,35.178
7.7192,0.0291,20.1306,9.7212,29.9569
5.6944,0.01978,23.6357,5.015,30.3287
5.8473,0.02043,30.3127,12.859,23.0456
7.4153,0.03309,27.2022,18.9076,20.0041
7.4987,0.04261,27.9051,13.2722,30.4387
6.8667,0.01668,20.3457,14.4397,24.6445
5.5916,0.02656,25.432,15.9881,27.1922
8.0534,0.01991,19.6099,10.3918,19.5063
5.8429,0.02141,19.8895,17.7705,15.048
5.5972,0.04219,27.8986,19.9179,35.92
6.2992,0.03069,26.7245,5.5753,27.3044
6.3722,0.0287,24.1108,18.7854,30.0517
7.5543,0.03403,20.2128,12.2341,22.2104
8.4751,0.02097,29.4853,17.9527,17.213
6.3353,0.02617,20.6438,5.4484,16.4285
6.1104,0.03502,23.2677,5.115,24.0998
6.2357,0.03909,29.1702,12.2243,21.3589
8.0477,0.03891,27.5374,7.3107,31.2176
7.7654,0.03221,22.6884,6.2131,36.9357
5.5769,0.01582,26.1248,7.2069,38.36
8.8685,0.03801,20.4656,19.6213,27.0239
7.684,0.02878,21.5107,5.3791,17.2041
6.0016,0.01936,19.6625,17.6484,22.9129
8.3135,0.04151,24.8378,8.6985,29.9749
8.0922,0.02201,27.469,19.6059,36.8121
7.7573,0.01996,24.8817,15.5792,32.2439
8.8808,0.04194,19.5895,7.6269,20.3145
8.6186,0.04159,18.2196,18.2674,22.5396
6.9514,0.04473,24.8921,13.3132,33.1825
7.928,0.03874,25.8206,14.0671,20.9153
6.3782,0.03492,19.5381,7.5944,20.3599
5.5841,0.02654,18.9226,13.6991,25.1797
8.1648,0.04352,18.7454,10.9779,19.9326
7.3169,0.02853,20.157,16.9587,36.0484
5.9383,0.03075,18.5193,5.5768,17.9077
6.182,0.04139,28.6287,14.548,20.55
7.3421,0.03629,28.2182,18.0327,21.6653
7.9193,0.03112,26.9039,16.9992,20.457
6.4341,0.02098,26.8286,7.5799,25.6969
6.4703,0.01603,26.5162,8.3878,20.8071
7.6284,0.04079,23.6479,8.9369,32.1066
7.5223,0.01981,26.3728,11.8981,30.9816
6.674,0.01522,25.7245,15.7782,28.7804
6.0106,0.03358,18.2774,13.9534,36.1911
6.8652,0.02788,23.0061,10.1069,34.2133
6.4645,0.01846,30.1229,17.8064,16.3612
8.687,0.03697,18.8254,10.1805,22.106
7.0796,0.02748,27.1794,5.1777,27.4198
6.3428,0.0396,27.5896,18.9514,26.385
6.8024,0.03807,27.2558,6.2385,23.2698
8.1719,0.0435,22.6052,15.353,26.6848
7.6229,0.04069,24.8576,11.4099,22.7328
7.1684,0.02951,27.8026,17.553,39.6155
6.0192,0.02322,23.7653,12.4143,25.3812
7.9282,0.02461,18.508,7.0378,37.8744
7.408,0.04053,19.1948,14.0384,20.2532
6.7384,0.04313,19.2697,17.8366,28.0844
6.1863,0.0192,22.1616,18.6946,30.7877
8.8809,0.03251,27.3155,6.7994,29.1739
6.2805,0.02772,30.2459,10.1719,26.4873
7.9352,0.03924,27.6749,13.6679,30.0027
8.9931,0.03051,18.3033,18.4495,22.7629
7.1577,0.01995,23.2766,11.5104,16.1456
8.5797,0.01734,21.98,11.8117,23.2152
6.9357,0.02629,20.2824,18.124,36.7909
5.5392,0.03715,23.0909,11.5896,17.0742
